Dates;BENCH Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;TPXDDVD Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
18.06.2012;2332.066;2332.066;2740.21;3518.891;32736.07;430.18;3795.53;5525.39;959.7;1628.09;6579.4;261.6982;934.06;606.51;882.7079;221.0766;291.4557;175.9938;359.5511;173.2836
19.06.2012;2355.014;2355.014;2770.17;3582.32;33265;437.07;3861.34;5609.65;954.35;1618.39;6629.05;264.3572;943.44;607.2;886.9596;221.2116;291.434;175.8362;358.5646;173.2847
20.06.2012;2351.14;2351.14;2772.88;3571.878;33186.2;439.59;3887.42;5603.35;970.78;1607.5;6648.13;262.2705;948.27;607.53;889.7429;220.9991;291.1354;176.1046;358.0488;173.2857
21.06.2012;2299.156;2299.156;2702.73;3484.691;32196.81;437.41;3848.75;5594.09;979.38;1566.37;6549.73;257.0931;932.36;606.14;889.1225;221.525;290.0009;176.8398;358.8503;173.2869
22.06.2012;2315.651;2315.651;2732.93;3531.972;32273.66;434.21;3812.33;5567.84;975.43;1572.43;6522.71;257.9774;917.18;605.69;888.1028;221.7153;288.6515;176.9757;357.7572;173.288
25.06.2012;2278.981;2278.981;2677.98;3471.562;31976.9;427.58;3768.74;5522.13;968.03;1584.38;6498.03;262.5855;904.15;604.65;887.0767;221.7996;289.9248;176.6766;359.1781;173.2915
26.06.2012;2289.859;2289.859;2695.21;3485.797;31999.81;427.19;3766.19;5528.14;959.8;1572.86;6521.26;263.9397;906.85;604.59;887.0652;221.9244;289.5757;175.7184;358.7731;173.2927
27.06.2012;2310.981;2310.981;2711.83;3538.492;32251.45;433.04;3820.52;5564.79;969.29;1574.19;6572.88;265.4377;913.17;606.34;887.7955;221.9303;289.8516;175.4119;358.9378;173.2939
28.06.2012;2306.223;2306.223;2681.3;3537.081;32306.83;430.94;3799.17;5551.89;986.62;1552.68;6605.45;262.4573;906.71;605.9;887.9664;222.2402;290.0338;175.5184;359.5227;173.2951
29.06.2012;2363.789;2363.789;2765.21;3640.111;32792.83;442.4;3853.18;5633.27;1001.27;1597.45;6784.84;272.3567;937.35;609.24;894.8694;222.2457;288.8896;177.0082;358.382;173.2962
02.07.2012;2369.75;2369.75;2775.46;3683.338;32792.83;448.85;3901.25;5672.69;1000.31;1597.01;6847.41;272.8688;941.4;611.02;896.6774;223.2731;290.8361;177.7662;359.498;173.2999
03.07.2012;2385.056;2385.056;2797.46;3731.659;33521.55;453.38;3933.82;5751.33;1010.42;1617.45;6892.11;280.1898;956.77;614.58;899.4424;223.4669;290.0524;178.2668;358.7558;173.3009
04.07.2012;2385.056;2385.056;2797.46;3731.659;33706.43;453.37;3932.1;5757.79;1012.49;1615.65;6892.41;280.1898;956.26;614.58;898.5109;223.4669;290.0524;178.1737;358.7793;173.3021
05.07.2012;2373.912;2373.912;2799.18;3727.002;33433.55;452.67;3937.75;5758.66;1009.46;1604.58;6856.24;281.7556;955.18;615.93;898.5402;223.5412;291.0938;177.8273;359.3499;173.3033
06.07.2012;2352.344;2352.344;2762.03;3680.313;32989.61;448.22;3916.99;5736.32;1003.55;1583.85;6861.06;275.3062;946.01;616.15;897.8246;223.8712;291.6017;178.3923;360.2264;173.3045
09.07.2012;2348.517;2348.517;2759.94;3669.686;32918.08;446.57;3892.57;5714.68;993.29;1587.65;6840.14;280.8506;935.66;616.67;897.9378;224.6586;292.4623;177.9665;360.9223;173.3078
10.07.2012;2329.459;2329.459;2733.73;3625.866;32572.07;450.37;3917.99;5744.14;986.35;1567.15;6795.44;276.545;934.25;617.8;898.4696;225.0689;293.4177;178.6199;361.1892;173.309
11.07.2012;2329.708;2329.708;2718.65;3612.768;32667.54;450.38;3918.27;5726.35;984.65;1576.38;6814.09;278.3081;932.38;619.91;899.4091;225.5393;293.1635;179.494;360.9175;173.3102
12.07.2012;2318.093;2318.093;2691.48;3600.922;32330.89;445.63;3879.38;5693.22;971.9;1571.73;6792.68;279.1566;914.07;621.63;898.3144;225.9702;293.2078;179.6072;361.6959;173.3113
13.07.2012;2356.398;2356.398;2733.43;3652.836;32583.31;451.66;3919.42;5723.14;970.41;1589.6;6883.02;282.2652;926.13;624.08;899.96;226.4899;293.243;179.5145;361.5678;173.3126
16.07.2012;2350.944;2350.944;2725.06;3633.135;32602.12;452.5;3916.86;5733.94;970.41;1589.4;6903.29;285.0261;926.73;627.57;901.2028;227.0897;294.1191;179.7133;362.0086;173.3162
17.07.2012;2368.364;2368.364;2740.49;3645.836;32744.76;451.37;3893.8;5745.61;966.56;1583.41;6956.97;284.4933;933.14;629.36;901.8079;227.485;293.2461;180.0868;361.2948;173.3175
18.07.2012;2384.544;2384.544;2776.68;3671.519;32767.41;456.42;3933.87;5804.51;962.77;1573.45;6943.67;288.3187;930.9;629.03;903.908;228.1988;293.6948;179.8658;361.5913;173.3186
19.07.2012;2391.273;2391.273;2808.34;3658.439;33013.64;461.58;3953.54;5860.86;971.44;1581.54;6926.92;293.3338;941.13;630.12;905.6854;228.5877;293.3621;180.0605;361.3941;173.3198
20.07.2012;2367.263;2367.263;2768.4;3610.025;32892.55;455.08;3910.35;5823.89;954.14;1584.53;6882.65;294.0367;936.87;629.47;904.9684;228.8296;294.5775;179.5616;362.4493;173.321
23.07.2012;2346.221;2346.221;2738.67;3552.383;32674.88;443.75;3828.78;5724.19;936.98;1576.75;6805.31;288.9835;912.47;625.87;900.989;229.1485;294.4959;178.4028;363.1257;173.3246
24.07.2012;2325.021;2325.021;2714.91;3501.566;32471.74;441.67;3804.81;5723.37;933.13;1581.18;6786.06;285.837;909.43;623.89;899.4869;229.111;294.562;176.9446;363.8018;173.3259
25.07.2012;2324.333;2324.333;2695.66;3508.805;32544.3;441.43;3805.63;5723.84;918.55;1603.85;6795.28;287.4832;905.65;624.81;899.1871;229.4608;294.1569;177.2449;363.7083;173.3271
26.07.2012;2362.847;2362.847;2733.35;3544.406;32961.25;452.35;3857.43;5807.09;929.54;1615.85;6880.78;286.4518;916.44;627.15;903.4009;229.6917;294.0546;178.7957;362.8575;173.3282
27.07.2012;2408.068;2408.068;2799.34;3630.939;33329.98;458.06;3894.84;5881.58;944.59;1623.2;6953.61;288.578;941.76;629.3;906.4774;229.3843;292.4483;179.0633;360.856;173.3294
30.07.2012;2406.989;2406.989;2794.25;3610.899;33319.27;465.34;3940.81;5918.21;951.49;1621.96;6982.88;292.8934;948.97;631.59;907.9035;228.9741;293.7299;179.5398;361.8104;173.3329
31.07.2012;2396.62;2396.62;2794.69;3589.808;33055.25;460.82;3900.43;5915.33;957.42;1614.58;7001.71;289.9744;952.49;633.63;910.9633;229.8036;294.7278;179.8978;362.4797;173.3341
01.08.2012;2389.734;2389.734;2786.86;3517.314;32924.4;462.95;3955.04;5915.33;948.93;1599.58;6995.41;288.3862;954.22;635.51;912.5307;229.9444;294.2703;179.9241;361.4153;173.3353
02.08.2012;2372.308;2372.308;2776.7;3506.516;32606.92;457.16;3920.06;5910.99;953.1;1588.05;6982.62;283.0732;944.94;635.96;911.4958;229.5844;294.9851;179.6544;362.1966;173.3365
03.08.2012;2417.772;2417.772;2831.13;3597.338;33049.24;468.27;4006.59;5962.98;941.35;1603.55;7048.73;287.4723;952.79;638.48;915.8874;229.4272;293.887;179.9946;360.6667;173.3378
06.08.2012;2423.459;2423.459;2850.45;3624.251;33049.24;470.42;4021.47;5972.98;956.67;1610.68;7064.09;287.6587;967.44;640.47;919.3565;229.4211;294.5781;180.6714;360.6778;173.3414
07.08.2012;2435.878;2435.878;2874.86;3656.319;33618.72;473.95;4043.95;5972.04;967.03;1612.35;7019.64;288.9476;967.85;640.16;920.9973;229.2986;293.902;180.1652;359.4578;173.3426
08.08.2012;2438.159;2438.159;2871.68;3651.233;33387.1;475.33;4064.4;5974.2;969.56;1612.55;6988.59;289.6287;970.6;639.43;920.8016;228.6051;292.8452;180.6265;358.9886;173.3439
09.08.2012;2440.226;2440.226;2879.96;3663.959;33605.6;477.23;4068.29;6016.03;977.62;1617.18;6956.5;291.1303;979.28;637.36;920.1315;228.1567;292.328;180.7394;358.9304;173.3451
10.08.2012;2445.643;2445.643;2883.74;3657.938;33698.43;476.55;4065.23;5994.37;971.06;1620.15;6959.06;288.0357;979.25;636.11;919.4427;228.5268;292.5934;180.8239;359.3912;173.3462
13.08.2012;2443.047;2443.047;2889.79;3649.017;33556.47;474.49;4054.64;5975.09;971.27;1609.75;6958.03;284.919;972.59;636.33;920.3139;228.7364;291.9982;180.6641;359.3909;173.3497
14.08.2012;2443.159;2443.159;2890.69;3637.365;33600.16;477.71;4077.51;6011.28;974.62;1599.05;6950.3;285.3022;977.25;635.26;919.8656;228.2243;290.8345;180.608;358.0898;173.3509
15.08.2012;2446.817;2446.817;2898.94;3671.425;33752.77;477.74;4063.58;6011.82;971.74;1603.1;6971.41;286.1773;974.23;634.14;918.9154;226.8472;288.2548;180.3794;356.7499;173.3521
16.08.2012;2464.381;2464.381;2933.51;3711.924;34114.13;479.28;4064.6;6020.56;987.13;1615.13;7002.24;287.0747;975.82;632.85;920.2135;226.0491;287.8521;180.6604;356.2986;173.3533
17.08.2012;2468.999;2468.999;2946.45;3743.156;34284.26;482.13;4077.08;6033.32;995.83;1616.4;7010.29;287.8685;971.05;632.81;920.008;225.8061;287.8156;181.0044;356.6987;173.3545
20.08.2012;2468.994;2468.994;2950.85;3727.853;34246.43;479.8;4057.54;6014.51;994.33;1620.5;6991.17;289.8245;969.21;633.36;921.6819;225.9879;287.9012;181.2076;356.9304;173.358
21.08.2012;2460.405;2460.405;2938.1;3722.758;34365.36;481.69;4080.63;6024.3;995.12;1637.8;7013.93;293.3276;975.46;635.16;924.9131;226.3667;288.1946;181.2591;357.1267;173.359
22.08.2012;2461.119;2461.119;2949.99;3710.077;34373.37;475.91;4023.98;5985.09;991.82;1654.5;7009.95;293.914;969.43;637.05;925.6248;227.0656;290.27;181.6744;359.0404;173.3602
23.08.2012;2441.289;2441.289;2927.31;3680.213;34218.59;473.11;4025.65;5964.87;994.24;1670.53;7009.44;293.6306;974.09;638.37;927.5829;228.1917;292.2335;181.9963;359.2267;173.3614
24.08.2012;2457.402;2457.402;2944.32;3694.787;34274.55;473.68;4025.65;5979.38;984.67;1670.5;7007.75;292.3845;965.47;638.25;926.7825;228.5711;292.0864;182.0674;359.025;173.3626
27.08.2012;2456.218;2456.218;2949.18;3700.38;34185.46;475.8;4025.65;5994.08;982.26;1663.97;7018.22;291.0467;960.86;638.68;927.6459;228.6041;293.0837;182.1089;359.7292;173.366
28.08.2012;2454.389;2454.389;2949.33;3718.144;34075.85;472.48;4025.03;5931.78;970.46;1666.75;7027.77;290.4788;956.76;639.74;928.8006;229.1543;293.7661;181.9664;359.9857;173.3672
29.08.2012;2457.045;2457.045;2950.82;3735.122;34095.98;471.97;4003.82;5932.29;975.65;1656.5;7030.16;292.1274;952.91;640.3;928.8517;229.1277;293.0017;181.7963;359.7661;173.3685
30.08.2012;2438.199;2438.199;2918.75;3693.559;33752.7;468.38;3987.04;5892.47;967.53;1655.6;6998.59;291.75;944.39;640.47;928.392;228.9682;292.6559;181.7621;360.2901;173.3697
31.08.2012;2450.598;2450.598;2938.36;3709.518;33930.46;470.61;3981.48;5903.73;951.73;1691.85;7017.81;293.7393;947.33;640.98;930.2816;229.269;293.6656;181.5593;361.7596;173.3708
03.09.2012;2450.598;2450.598;2938.36;3709.518;33930.46;474.56;4014.19;5948.48;947.82;1692.33;7025.64;293.7393;952.83;640.98;930.246;229.269;293.6656;181.4915;361.8282;173.3741
04.09.2012;2447.798;2447.798;2938.14;3755.473;33909.65;469.21;3953.97;5883.63;945.28;1695.88;7035.84;294.8273;947.37;642.9;931.4136;230.2492;293.7507;182.1005;361.4454;173.3753
05.09.2012;2445.805;2445.805;2933.21;3751.714;34053.5;469.52;3948.76;5934.75;934.1;1692.93;7031.48;292.9901;939.51;643.97;933.0444;230.1016;294.0445;182.1885;361.059;173.3764
06.09.2012;2496.123;2496.123;2999.73;3828.297;34484.6;480.45;4032.15;6028.21;935.28;1700.33;7101.92;293.6776;950.45;645.53;935.9033;229.588;292.6127;182.6169;359.5207;173.3775
07.09.2012;2506.367;2506.367;2994.87;3848.108;34849;481.63;4044.34;6045.23;956.33;1735.85;7152.28;296.2271;968.82;647.63;941.7254;229.594;293.6971;183.6112;359.6129;173.3786
10.09.2012;2491.115;2491.115;2956.03;3834.97;34699.98;480.57;4043.22;6024.8;959.15;1726.06;7098.14;297.3845;969.97;648.33;943.5818;229.5411;293.6853;182.9038;359.9369;173.3819
11.09.2012;2498.952;2498.952;2952.4;3846.888;34714.86;482.14;4042.51;6022.1;952.55;1731.88;7118.27;299.0668;973.09;649.71;946.089;229.7096;293.8088;183.4503;359.2069;173.383
12.09.2012;2504.841;2504.841;2959.99;3862.522;34783.73;482.76;4035.99;6017.16;964.99;1730.75;7157.16;300.7193;978.48;648.86;949.3913;229.4508;292.1887;183.4543;358.2592;173.3843
13.09.2012;2546.031;2546.031;3002.04;3913.006;35146.74;481.89;4062.4;6038.72;968.12;1767.12;7214.1;302.758;982;648.11;950.5693;229.3126;294.3946;183.7281;358.72;173.3855
14.09.2012;2556.132;2556.132;3027.37;3952.325;35542.87;488.13;4129.15;6090.75;984.57;1770.5;7287.98;305.7912;1014.07;648.14;957.4399;229.2164;296.968;182.8015;356.3073;173.3865
17.09.2012;2548.257;2548.257;3029.12;3925.978;35394.02;486.48;4113.78;6082.19;984.57;1761.25;7261.86;299.1268;1012.63;647.82;958.6378;229.1864;295.5874;182.544;356.8331;173.3897
18.09.2012;2545.045;2545.045;3030.16;3917.187;35325.65;484.34;4096.07;6061.01;986.51;1771.31;7208.83;296.5613;1006.84;647.11;957.3506;229.906;295.0992;182.8927;357.3605;173.3908
19.09.2012;2548.112;2548.112;3037.21;3913.511;35366.77;486.34;4111.29;6085.95;994.89;1770.3;7194.85;295.7827;1009.44;648.17;957.9183;230.3052;295.5304;183.3876;357.9756;173.3918
20.09.2012;2547.107;2547.107;3034.74;3893.322;35291.11;485.63;4087.66;6071.67;980.59;1768.53;7108.01;294.311;998.27;646.99;955.4136;230.6959;294.9778;183.4193;358.1153;173.393
21.09.2012;2546.923;2546.923;3034.67;3911.702;35219.35;487.9;4086.25;6111.62;983.94;1773.1;7111.6;297.029;1006.6;647.95;955.7962;230.4736;294.8685;183.3632;358.3002;173.394
24.09.2012;2541.227;2541.227;3015.95;3894.828;35020.1;486.16;4076.63;6101.6;980.42;1764.4;7101.4;294.3611;1004.37;647.43;954.0632;231.0744;294.6977;183.6035;359.0702;173.3971
25.09.2012;2514.832;2514.832;2974.11;3837.018;34862.81;488.14;4091.21;6112.79;985.6;1760.64;7057.37;295.4958;1001.85;647.89;953.507;231.4082;295.1909;183.3112;359.7586;173.3982
26.09.2012;2500.918;2500.918;2949.93;3814.768;34836.81;479.23;4028.42;6044.42;975.54;1752.75;7033.89;292.7937;990.37;647.6;947.5644;231.8338;296.4541;183.4029;360.8037;173.3992
27.09.2012;2525.226;2525.226;2992.44;3859.148;35139.29;480.88;4036.33;6052.98;979.55;1777.38;7064.99;295.5556;998.36;649.69;949.4358;232.2082;295.8445;183.6385;360.0155;173.4004
28.09.2012;2513.926;2513.926;2968.68;3831.332;35094.2;475.28;4010.25;6010.92;968.82;1772.25;7046.32;298.7492;1002.66;650.42;950.3466;232.4828;295.1947;183.8715;360.3744;173.4014
01.10.2012;2520.711;2520.711;2963.79;3844.454;35261.01;482.14;4064.99;6111.71;962.16;1775.43;7016.6;300.32;1005.08;652.6;952.1426;232.8041;295.732;183.9845;360.5291;173.4044
02.10.2012;2523.079;2523.079;2969.82;3845.421;35321.19;480.87;4057.31;6114.8;960.63;1774.57;7044.11;299.704;1006.23;653.02;953.1653;233.1647;297.4464;184.2135;360.6345;173.4053
03.10.2012;2532.79;2532.79;2990.56;3837.844;35230.65;480.45;4068.94;6103.79;955.64;1777.88;7053.95;296.266;1002.5;655.18;953.6861;233.4947;297.3553;184.2421;360.7616;173.4061
04.10.2012;2550.984;2550.984;3000.91;3864.801;35482.54;480.38;4070.32;6124.6;966.13;1790.15;7067.02;299.3875;1005.52;655.06;956.7633;233.6713;298.3759;184.1798;359.6952;173.4071
05.10.2012;2551.025;2551.025;2983.29;3856.853;35401.43;485.3;4100.52;6162.58;968.43;1780.7;7094.09;297.3117;1009.16;655.89;958.7058;233.2691;297.3388;184.4606;358.3756;173.4081
08.10.2012;2542.206;2542.206;2956.74;3836.487;35401.43;480.56;4080.06;6142.73;968.43;1774.55;7066.4;295.7542;997.93;655.89;957.4973;233.2691;297.3388;184.651;358.4442;173.4114
09.10.2012;2517.138;2517.138;2909;3788.558;34987.32;478.38;4058.07;6136.37;956.02;1764.2;7047.62;297.3562;996.59;652.96;955.6304;233.2202;297.4341;184.6423;359.0441;173.4125
10.10.2012;2501.747;2501.747;2895.08;3783.245;34813.84;475.85;4036.64;6114.41;941.77;1762.29;7060.1;295.9249;992.09;653.65;955.1499;233.246;297.1156;184.7645;359.709;173.4136
11.10.2012;2502.656;2502.656;2885.18;3797.498;34881.11;479.61;4073.7;6138.99;937.98;1767.18;7066.58;299.293;995.95;655.82;957.5071;233.9519;296.8214;184.9859;359.8991;173.4146
12.10.2012;2495.28;2495.28;2886.17;3766.905;34790.11;477.12;4048.25;6139.18;943.72;1754.03;7061.04;295.5641;996.7;657.96;958.9485;234.8011;296.8604;185.6209;360.0967;173.4156
15.10.2012;2515.441;2515.441;2907.11;3790.703;34870.17;479.56;4056.83;6178.03;949.86;1737.4;7099.31;292.4832;995.22;660.17;961.0583;235.3343;296.8191;185.4807;360.0049;173.4186
16.10.2012;2541.283;2541.283;2947.98;3823.488;35376.95;485.89;4102.2;6241.3;962.21;1747.47;7153.11;293.0122;1003.35;661.46;964.2778;235.5288;295.0953;185.1794;358.9272;173.4196
17.10.2012;2552.048;2552.048;2945.06;3855.987;35529.63;488.3;4131.19;6254.77;971.92;1750.15;7172.47;295.2953;1010.85;661.09;968.0191;235.3408;293.9978;185.4079;357.1553;173.4207
18.10.2012;2545.947;2545.947;2911.68;3831.411;35544.99;489.23;4135.49;6252.96;988.36;1741.4;7208.52;297.0267;1013.36;661.17;968.6414;235.1385;294.0057;185.499;356.8892;173.4218
19.10.2012;2503.803;2503.803;2841.81;3757.624;35402.03;485.5;4120.88;6227.95;991.11;1721.75;7170.16;294.4709;1006.07;660.8;967.5185;234.9229;295.5208;185.7512;358.1204;173.4228
22.10.2012;2504.959;2504.959;2859.04;3755.467;35366.57;483.52;4111.62;6219.35;990.23;1728.6;7142.28;291.9704;1007.31;659.94;968.1753;234.7424;295.3663;185.5081;357.3618;173.4258
23.10.2012;2468.777;2468.777;2828.76;3735.729;34881.51;475.45;4052.21;6112.81;984.51;1707.63;7082.88;290.0432;996.82;659.45;964.7041;234.412;295.5642;185.2012;358.4349;173.4268
24.10.2012;2461.177;2461.177;2817.66;3724.209;34793.76;477.62;4060.86;6114.95;976.5;1702.04;7088.21;289.2795;994.55;659.54;964.8329;234.4793;295.2197;185.2969;357.8976;173.4278
25.10.2012;2468.596;2468.596;2819.95;3738.725;35093.92;478.87;4061.05;6097.45;987.21;1712.1;7091.48;288.7385;999.12;658.53;965.1821;233.9304;294.1231;185.0777;357.1687;173.4288
26.10.2012;2466.801;2466.801;2828.62;3722.464;35094.11;479.37;4062.21;6097.07;973.81;1711.2;7057.71;287.6938;990.7;656.28;962.7565;234.2423;295.4975;185.2177;358.5335;173.4297
29.10.2012;2466.801;2466.801;2828.62;3722.464;35140.34;477.5;4054.09;6093.86;972.63;1709.25;7066.77;286.7113;990.24;655.66;961.8001;234.8153;296.4915;185.273;359.0235;173.4328
30.10.2012;2466.801;2466.801;2828.62;3722.464;35338.2;481.58;4092.43;6122.53;963.64;1709.6;7072.8;286.1309;993.15;655.66;962.7246;234.8438;296.5544;185.3093;359.0465;173.4338
31.10.2012;2467.508;2467.508;2809.95;3748.212;35469.14;479.01;4045.55;6088.61;975.3;1720.65;7111.09;287.179;995.33;655.73;962.2079;235.2222;298.013;185.5279;359.5383;173.4348
01.11.2012;2494.665;2494.665;2851.97;3790.271;35688.54;485.04;4100.97;6147.8;976.6;1714.2;7145.61;287.8688;999.63;656.18;962.6337;235.4338;297.483;185.746;358.9319;173.436
02.11.2012;2471.3;2471.3;2818.82;3728.601;35347.79;487.08;4105.61;6185.15;988.12;1678;7181.99;282.4008;1004.68;656.15;961.9204;235.0922;296.5049;185.6427;359.0235;173.4371
05.11.2012;2476.94;2476.94;2837.64;3752.462;35268.91;484.16;4084.98;6184.96;982.68;1684.97;7137.93;282.1295;1000.8;658.59;962.0658;235.157;297.0225;185.6044;359.6104;173.4402
06.11.2012;2496.458;2496.458;2846.28;3781.303;35292.94;486.89;4117.05;6219.25;978.64;1716;7163.05;286.6296;1006.27;659.21;963.7011;234.6863;296.5098;186.0055;358.5631;173.4411
07.11.2012;2439.476;2439.476;2776.05;3684.412;34921.07;480.53;4055.86;6172.94;979.74;1717.55;7146.81;283.6584;1007.45;660.37;963.1368;234.7882;298.7133;186.2449;360.3796;173.4421
08.11.2012;2409.721;2409.721;2733.45;3634.684;34808.18;479.72;4044.95;6182.5;966.13;1731.4;7071.39;284.7841;995.31;660.24;962.2626;234.8559;299.692;186.0352;361.6343;173.4431
09.11.2012;2413.925;2413.925;2745.82;3641.17;34824.6;479.17;4040.49;6183.32;960.07;1731.07;7036.87;283.2599;990.98;659.42;959.9883;235.2751;299.3511;186.2806;361.731;173.4442
12.11.2012;2414.239;2414.239;2744.42;3635.403;34809.34;477.88;4038.8;6162.68;949.35;1728.2;7027.81;282.548;989.27;659.42;959.9629;235.2751;299.3511;186.2587;361.7987;173.4472
13.11.2012;2405.379;2405.379;2724.43;3614.325;34655.11;479.77;4052.1;6176.81;949.33;1724.95;7019;283.6042;982.17;658.75;958.9341;235.4144;299.4175;186.5389;362.1015;173.4482
14.11.2012;2372.938;2372.938;2692.79;3542.281;34072.98;475.62;4014.1;6136.15;949.13;1726.5;6945.07;284.7011;980.62;658.36;958.4849;235.2777;299.024;186.3084;362.1295;173.4493
15.11.2012;2369.32;2369.32;2684.86;3525.612;33736.75;470.99;3983.05;6048.4;968.97;1715.75;6912.21;282.968;974.33;657.77;956.4838;235.0497;298.7452;186.4362;362.0833;173.4502
16.11.2012;2381.019;2381.019;2695.39;3556.883;33931.81;466.27;3932.43;5990.69;987.14;1713.72;6916.46;283.5807;969.82;657.46;954.6891;234.9525;298.9424;186.5421;362.2149;173.4512
19.11.2012;2428.473;2428.473;2761.23;3633.91;34400.4;476.45;4025.08;6111.56;1001.36;1731.72;7014.25;287.1219;977.98;658.55;958.8117;234.8925;298.1208;186.5095;361.6928;173.4542
20.11.2012;2430.294;2430.294;2760.55;3637.573;34418.56;478.05;4032.4;6095.8;1001.2;1727.05;7028.76;287.0845;979.49;658.8;960.0328;234.4428;297.3945;186.3236;360.7686;173.4552
21.11.2012;2435.971;2435.971;2766.73;3658.662;34575;479.35;4040.08;6116.75;1007.74;1728.69;7019.17;287.9354;980.84;659.4;961.4122;233.9918;296.4973;186.3426;360.5713;173.4562
22.11.2012;2435.971;2435.971;2766.73;3658.662;34731.28;482.18;4067.46;6149.04;1020.11;1729.55;7042.45;287.9354;985.72;659.4;962.5498;233.9918;296.4973;186.5732;360.5941;173.4572
23.11.2012;2468.057;2468.057;2808.34;3699.14;34905.25;485.07;4087.21;6181.63;1020.11;1753;7105.49;289.8873;995.94;659.4;964.4441;233.9353;296.7196;186.6919;360.3861;173.4581
26.11.2012;2463.119;2463.119;2821.3;3707.675;34830.51;482.72;4064.44;6151.07;1024.15;1748.7;7105.42;288.3445;995.1;659.7;965.7934;234.3412;297.4253;186.8475;360.9381;173.4611
27.11.2012;2450.477;2450.477;2811.11;3701.952;34620.71;484.25;4073.56;6176.98;1026.91;1742.09;7090.29;289.7917;996.44;662.94;967.4993;234.6682;297.7518;187.1817;361.3537;173.4621
28.11.2012;2470.468;2470.468;2836.57;3729.128;34722.22;484.84;4077.81;6211.83;1013.54;1719.69;7075.3;288.1271;991.27;664.02;968.0414;234.9436;298.1548;188.2191;361.4104;173.4631
29.11.2012;2481.421;2481.421;2852.34;3773.985;34909.13;490.46;4124.91;6273.78;1024.11;1725.74;7125.18;288.841;1003.79;666.02;972.1622;234.9575;298.6018;188.3089;361.6279;173.4637
30.11.2012;2481.822;2481.822;2850.05;3768.127;35014.36;489.52;4122.47;6275.35;1026.76;1714.98;7150.72;287.3272;1007.02;665.91;974.124;234.9605;299.4671;188.3273;361.5751;173.4647
03.12.2012;2470.072;2470.072;2843.65;3763.154;34815.18;490.15;4125.57;6289.91;1027.12;1715.96;7185.89;288.4828;1007.68;666.67;976.7743;234.9324;299.7578;188.5753;361.6547;173.4678
