Dates;SPTR Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
19.11.2008;1026.81176;1026.81176;886.32248;1418.74345;13802.73726;303.65;2899.85875;2978.95761;734.62;2227.44241;193.69658;388.87172;259.44;414.75868;111.40191;200.3917;155.2178;298.388;136.0697
20.11.2008;959.61092;959.61092;846.18873;1327.98297;12235.25299;292.67;2764.43406;2850.86632;746.6;2072.63686;187.20321;369.43881;257.33;405.76448;112.21992;197.7444;156.3879;302.6638;136.3141
21.11.2008;1022.79904;1022.79904;888.22169;1404.29825;12868.1004;285.43;2695.16151;2774.42494;800.45;2135.76555;188.02153;372.91443;257.91;400.57556;111.31786;195.9589;156.152;299.8674;136.6241
24.11.2008;1059.69892;1059.69892;919.05797;1468.26181;13501.28646;309.68;2958.06313;2916.38053;821.62;2279.59184;192.18127;376.75223;255.84;401.0889;111.31786;192.5509;155.7663;298.0292;132.9597
25.11.2008;1058.75164;1058.75164;902.82634;1478.69927;13428.0421;311.66;2982.6907;2930.94672;821.03;2337.54332;186.62996;385.34832;257.76;404.97841;107.77012;194.6399;156.3364;300.8786;131.9601
26.11.2008;1105.51553;1105.51553;950.60559;1577.65683;13865.24024;311.82;2985.75697;2926.01868;812.9;2428.35404;192.95807;398.49752;261.03;407.61471;108.77011;195.5908;157.0878;302.2561;133.0412
27.11.2008;1105.51553;1105.51553;950.60559;1577.65683;14021.48016;319.3;3056.79715;3000.3534;816.2;2459.2897;192.95807;407.84259;261.03;407.65979;108.77011;195.5908;156.8318;302.2884;132.85
28.11.2008;1131.5852;1131.5852;957.79614;1614.02991;14969.32411;323.43;3143.09815;3099.02526;818.05;2519.03975;193.54585;414.77536;265.87;408.89371;110.62802;197.4583;157.0285;303.4055;134.8545
01.12.2008;1037.14218;1037.14218;886.9703;1431.86455;13697.16398;304.08;2895.14192;2997.83616;768.95;2258.24158;187.55248;406.64642;267.29;408.09845;112.34154;200.4016;157.6548;306.6609;135.73
02.12.2008;1070.75719;1070.75719;911.82576;1505.77292;13382.66541;309.27;2927.09132;2973.11815;782.37;2338.1821;183.26624;394.10678;264.52;409.27185;112.17251;202.358;158.5933;307.4797;134.7453
03.12.2008;1103.60521;1103.60521;945.02961;1553.0604;13255.19988;311.04;2943.33082;2997.46079;773.95;2393.8334;181.44019;397.45772;266.74;407.28809;112.68283;204.5857;159.0726;307.8363;135.3168
04.12.2008;1060.75522;1060.75522;904.86279;1489.58565;12684.15907;309.65;2909.30129;3030.26035;767;2317.62958;173.18036;392.28051;264.15;406.47268;111.83465;206.9108;158.2257;309.5021;133.9916
05.12.2008;1111.57366;1111.57366;955.46159;1579.94309;12596.88056;297.78;2830.31749;2932.41629;756.45;2438.70534;167.97898;393.22692;266.55;403.2664;113.55035;204.9239;158.3753;307.0154;135.4714
08.12.2008;1130.76024;1130.76024;973.36069;1615.65302;13420.41941;317.82;2987.03621;3063.2794;772.7;2561.22165;170.19354;415.79717;263;405.61185;110.56035;203.4908;156.914;306.771;132.7153
09.12.2008;1099.88438;1099.88438;959.47738;1556.3794;13113.01754;322.08;3030.5076;3067.73979;776.93;2471.98027;167.96732;414.36006;263.56;407.0715;110.61782;203.7817;156.4394;308.6275;132.1606
10.12.2008;1109.83014;1109.83014;964.51464;1587.60587;13448.94681;322.15;3016.69608;3036.00199;810.6;2606.46376;171.61402;432.28215;264.54;407.23019;110.46653;203.1417;156.6001;308.0173;131.7919
11.12.2008;1048.49137;1048.49137;905.55182;1462.39931;13103.73634;319.68;2993.11238;2979.5809;821.35;2369.64806;171.10812;425.08257;258.12;406.29587;107.9134;204.7845;156.4884;309.1818;128.1474
12.12.2008;1058.79739;1058.79739;928.2107;1522.45916;13069.92706;310.95;2901.66869;2941.53701;822.4;2443.00914;169.08062;413.39158;258.1;403.47921;108.38334;203.8615;155.5249;309.6675;128.5159
15.12.2008;1021.45911;1021.45911;888.30808;1437.27579;12739.66861;309.86;2901.8226;2874.73586;838.45;2385.84816;165.20097;411.94106;251.85;405.41886;106.50187;203.2121;156.0727;310.6306;125.5854
16.12.2008;1062.79815;1062.79815;924.94566;1517.75105;13200.97349;312.22;2892.5412;2909.57136;858.1;2499.65222;165.01377;414.32626;250.7;406.61804;106.8143;206.0226;156.6591;314.5945;124.2914
17.12.2008;1012.03399;1012.03399;876.67874;1470.69866;12882.59485;309.88;2823.16199;2944.08981;867.9;2468.71691;158.98718;408.29298;247.5;411.64733;104.05148;211.8863;157.9576;314.8885;119.5114
18.12.2008;995.57998;995.57998;865.82429;1455.56528;12576.20054;309.58;2749.59622;2945.66593;853.05;2410.57053;157.45467;413.22793;251.35;417.35375;106.54155;213.0306;158.4334;317.0113;120.111
19.12.2008;1027.9533;1027.9533;900.58374;1520.7358;12766.56754;308.19;2781.09121;2928.67761;838.25;2526.9386;160.64932;419.47081;259.41;417.61774;110.05441;211.5389;158.1335;315.9577;123.6547
22.12.2008;1004.6033;1004.6033;875.80344;1478.99857;12373.92383;303.32;2737.47034;2943.1485;848.05;2455.60976;159.18651;406.98644;258.62;420.41801;109.78336;210.6599;158.6679;314.9721;123.0922
23.12.2008;993.75197;993.75197;870.28944;1457.19444;12498.25812;302.88;2716.52999;2942.68562;840.2;2463.47614;159.94842;398.20676;259.33;423.41535;109.88172;210.0098;158.6926;314.9536;122.9343
24.12.2008;999.18033;999.18033;870.42022;1461.8627;12552.44888;301.93;2686.14058;2942.68562;848;2459.13093;159.098;396.36617;259.22;424.09251;109.15141;209.5034;158.7604;314.7558;122.839
25.12.2008;999.18033;999.18033;870.42022;1461.8627;12552.44888;301.93;2686.14058;2942.68562;842;2445.55872;159.098;393.20427;259.22;424.09251;109.15141;209.5034;158.7696;314.788;122.1325
26.12.2008;997.6701;997.6701;865.31817;1471.33381;12552.44888;301.93;2686.14058;2942.68562;869.3;2459.16815;160.33558;392.1636;257.45;426.96046;108.82716;209.983;158.7866;315.4947;122.0039
29.12.2008;986.76853;986.76853;850.01411;1428.8892;12790.53277;303.56;2688.55104;3047.7992;880.28;2385.45519;160.37756;393.4163;256.13;431.63173;108.15688;209.8113;159.1532;315.8805;121.1049
30.12.2008;1015.05739;1015.05739;873.89117;1485.84668;13113.14863;308.97;2718.63273;3062.84128;873.73;2444.20434;161.05286;400.86347;257.75;438.05786;109.89245;209.506;158.7559;316.7602;121.5874
31.12.2008;1041.33591;1041.33591;891.56454;1554.96667;13522.51852;311.26;2807.72764;3062.84128;882.05;2529.59937;168.33226;406.3944;260.89;440.33683;111.89794;206.9906;158.762;314.065;122.9924
01.01.2009;1041.33591;1041.33591;891.56454;1554.96667;13522.51852;311.26;2811.34357;3062.84128;881.45;2529.59937;168.33226;407.08518;260.89;440.33683;111.89794;206.9906;158.7797;314.0969;122.9498
02.01.2009;1079.46861;1079.46861;934.21659;1582.26166;14079.24028;320.89;2879.35754;3062.84128;875.4;2543.47638;172.8161;418.31596;262.3;443.07357;111.68354;204.8105;159.0877;311.8078;123.5715
05.01.2009;1098.82695;1098.82695;954.58763;1615.58689;14677.9832;327.53;2990.32589;3157.34286;859.48;2593.25479;177.84315;441.0458;269.33;449.10087;113.61429;203.6633;158.9082;310.0782;126.3787
06.01.2009;1114.22242;1114.22242;969.56361;1656.71408;15206.63435;334.08;3110.99335;3171.30158;863.9;2699.07387;183.24442;450.02238;273.8;458.51328;113.61429;204.5301;157.5214;310.5501;127.1577
07.01.2009;1068.036;1068.036;930.61613;1580.33733;14369.15926;330.07;3036.94502;3175.93826;842.98;2641.49715;174.33338;435.53878;270.46;465.04984;113.70467;204.7967;157.4118;309.8996;125.5872
08.01.2009;1068.89578;1068.89578;938.59291;1591.80777;14525.60691;327.66;3030.51872;3165.27495;857.4;2595.60648;171.06043;422.12794;268.07;463.9848;113.80018;206.6159;157.9633;310.4614;125.2595
09.01.2009;1063.75659;1063.75659;931.92579;1551.88423;14491.93148;326.17;3034.29444;3137.6602;854.2;2579.52505;175.83006;423.93239;273.77;465.01658;115.96015;208.7492;158.6251;311.1445;127.3712
12.01.2009;1044.63838;1044.63838;919.54966;1518.70862;13847.94951;321.06;2976.01634;3102.41576;821;2483.97704;169.27453;412.4824;274.42;466.05545;116.89345;210.0446;158.445;312.4467;127.9737
13.01.2009;1063.1927;1063.1927;935.3507;1559.41524;14153.6;316.56;2936.61061;3092.73109;822;2482.11635;172.17694;417.28064;278.32;464.085;118.68649;210.9105;158.0757;312.4808;130.0102
14.01.2009;1030.05542;1030.05542;906.90859;1495.01974;13562.71449;302.77;2803.96522;3018.67845;811.7;2378.64409;169.99393;412.12291;278.2;461.60909;119.3572;210.9344;158.1594;314.0553;130.3077
15.01.2009;1040.22663;1040.22663;930.4188;1539.19531;13801.95978;300.13;2789.62939;3023.29838;817.8;2392.58097;170.87512;403.21744;279.21;459.06631;120.4665;209.5322;158.2299;313.8582;131.416
16.01.2009;1034.2392;1034.2392;929.45754;1531.41055;13774.71885;302.94;2784.517;3036.88847;843.15;2424.58447;170.77667;406.34383;277.08;460.88536;118.41198;209.6149;158.0003;312.6147;129.6788
19.01.2009;1034.2392;1034.2392;929.45754;1531.41055;13772.56334;297.86;2746.67059;2992.82882;835.9;2432.46595;170.77667;406.17926;277.08;460.59457;118.41198;209.6149;157.6595;312.7105;130.6004
20.01.2009;1002.34462;1002.34462;902.17223;1456.84833;13327.1919;291.56;2684.30683;2964.90606;857.33;2287.90198;170.96088;400.07444;281.88;459.38391;120.23338;209.7889;157.3866;311.6284;132.6914
21.01.2009;1051.70034;1051.70034;946.15325;1542.67641;13753.64615;289.75;2628.46747;2942.83781;854.2;2402.11377;173.09761;400.34512;282.52;457.28741;120.22878;205.614;157.1042;308.8679;133.3938
22.01.2009;1027.71224;1027.71224;924.78988;1484.04889;13296.26915;287.12;2628.66533;2937.36936;856.98;2360.54438;170.37782;396.60914;280.69;457.07898;118.16447;206.4717;156.3105;308.0628;132.3545
23.01.2009;1037.24592;1037.24592;934.57698;1494.89434;13772.31076;286.55;2607.03081;2918.95831;899.78;2366.09645;175.60105;392.66909;281.21;455.64203;117.80749;206.9117;155.1452;307.3803;132.8676
26.01.2009;1025.00228;1025.00228;925.2168;1487.95908;13762.07244;295.33;2704.67322;2965.68325;903.37;2342.11167;174.11532;392.42271;277.91;457.10057;115.61098;207.3486;154.6366;306.8515;130.5774
27.01.2009;1033.68038;1033.68038;930.64198;1502.5884;13908.07961;295.74;2736.23988;2939.59368;899.15;2369.97268;167.7083;393.78419;278.76;458.60637;116.78358;209.7231;155.7355;308.6544;130.2615
28.01.2009;1061.0942;1061.0942;956.39035;1549.56217;14224.04678;305.29;2813.79284;2948.29411;887.47;2469.16353;167.97136;401.7419;278.06;461.7115;115.95546;208.2708;156.4923;306.4517;129.3598
29.01.2009;1050.08098;1050.08098;953.42434;1519.75706;14177.61136;299.75;2798.72134;2923.40055;908.65;2421.89573;171.28181;410.44069;283.47;462.36828;119.30279;208.0055;157.2736;303.9009;132.3941
30.01.2009;1037.35381;1037.35381;944.93217;1503.45704;14073.95237;300.43;2838.25425;2938.50253;927.85;2382.03649;173.28006;412.85833;286.23;461.64907;120.40075;208.6995;156.9889;304.0729;133.8405
02.02.2009;1033.58697;1033.58697;954.48469;1519.35722;13858.75944;292.78;2741.40364;2866.86717;905;2369.24452;170.42049;401.94085;284.51;461.72151;120.16874;209.9757;157.2105;306.1538;133.4285
03.02.2009;1044.04127;1044.04127;964.91228;1521.92519;13794.42301;298.23;2798.13118;2903.18427;900.35;2345.19669;169.983;406.01847;282.73;462.05425;118.99598;208.8679;157.1221;303.5861;132.6768
04.02.2009;1044.01261;1044.01261;971.50638;1517.40118;14135.1992;306.14;2902.34825;2906.10977;905.85;2328.22129;171.86586;417.03081;284.12;463.09289;119.09236;208.3951;157.4402;303.1904;133.5766
05.02.2009;1059.60376;1059.60376;993.76894;1537.61402;14422.12213;305.88;2928.27834;2829.38245;914.55;2293.24062;173.96084;416.88191;282.92;464.0887;119.09236;208.3819;157.5073;303.6734;133.3809
06.02.2009;1086.178;1086.178;1017.41996;1587.1021;14499.79584;312.2;2993.34854;2830.73889;911.5;2381.78929;175.74463;432.22459;283.66;464.62885;118.79293;208.756;157.5105;302.6817;133.093
09.02.2009;1074.58569;1074.58569;1008.30142;1558.61234;14599.57312;313.5;3000.46715;2831.56481;894.5;2405.67468;173.10691;432.53714;280.78;466.99131;117.25394;211.3944;157.5825;303.0545;131.4773
10.02.2009;1029.55478;1029.55478;974.46759;1496.0216;14161.54601;304.8;2891.7267;2855.83323;915.4;2298.61883;170.92207;433.1642;281.79;467.5655;118.5787;212.0947;157.8319;305.8656;132.473
11.02.2009;1046.51163;1046.51163;980.66423;1515.83651;14012.53213;303.81;2876.13852;2853.61404;938.85;2321.67691;171.15735;430.53729;283.34;466.20627;120.29035;211.7602;158.5003;306.3289;133.5357
12.02.2009;1051.27183;1051.27183;995.82813;1528.17998;14055.5848;299.89;2840.176;2841.56773;946.75;2278.25172;170.39223;423.18536;282.18;464.78191;120.78899;211.654;158.9238;305.9587;133.8808
13.02.2009;1036.36102;1036.36102;986.75466;1514.57997;13908.56051;300.88;2850.01946;2856.91908;941.7;2217.57764;168.26242;430.36328;281.37;464.01924;119.55722;209.9889;158.5696;303.8727;133.3001
16.02.2009;1036.36102;1036.36102;986.75466;1514.57997;13908.56051;296.79;2809.66433;2844.12432;941.75;2212.30721;168.26242;428.67831;281.37;463.49751;119.55722;209.9889;158.8171;304.049;134.4217
17.02.2009;1012.43922;1012.43922;969.56142;1482.73637;13518.32839;289.41;2776.94551;2782.88425;970.25;2117.4559;164.81011;413.8515;285.67;460.24427;123.6187;211.6726;159.0473;307.5181;136.4205
18.02.2009;1013.3657;1013.3657;972.67012;1465.56785;13231.18989;288.67;2768.87172;2780.70072;984.55;2101.32113;163.54318;410.924;286.83;456.97527;123.48166;210.6093;158.8558;305.7451;136.65
19.02.2009;992.83619;992.83619;946.99109;1430.2098;13184.30589;288.72;2772.77707;2782.67739;974.7;2028.20412;164.4554;411.22983;286.3;458.39516;120.71062;209.5754;158.2894;304.0952;135.423
20.02.2009;975.25425;975.25425;944.64468;1401.24501;12735.11923;278.56;2680.40601;2722.2108;992.9;2041.84753;161.53256;393.72318;283.41;456.46323;119.85051;210.3495;158.9602;305.2404;134.5335
23.02.2009;943.21454;943.21454;911.19397;1348.02182;12319.88533;275.98;2679.29296;2684.42788;991.65;1962.61873;161.36667;400.45749;284.05;455.91984;120.04686;210.2337;159.1173;305.8499;134.7922
24.02.2009;977.9795;977.9795;942.52289;1404.87362;12662.724;272.16;2626.32924;2633.46772;962.45;2022.09876;162.97363;393.41099;283.31;451.48796;119.19767;209.2255;159.1341;305.3538;134.3718
25.02.2009;970.29813;970.29813;936.68602;1371.04974;12740.04082;271.4;2624.74677;2627.71716;953.48;2008.78707;165.55076;396.53601;284.64;450.53528;118.35525;207.265;159.1941;303.5508;134.7214
26.02.2009;954.59542;954.59542;908.94621;1341.55167;13229.54297;277.42;2686.35763;2660.06176;945.82;1989.18771;167.6329;396.61016;284.96;450.50921;118.30336;205.8277;158.1167;302.6161;134.6376
27.02.2009;934.91664;934.91664;903.47594;1332.17679;12964.86963;272.53;2641.78151;2652.36149;942.32;1988.69928;167.03051;392.65791;285.26;448.79536;117.84382;204.6663;158.2164;302.8325;135.042
02.03.2009;900.90692;900.90692;880.20825;1273.07845;12209.85882;258.95;2471.00004;2519.19733;926;1887.69573;162.47278;377.61744;285.98;445.25887;119.67165;206.0066;158.957;305.1319;136.4966
03.03.2009;895.85236;895.85236;884.20173;1250.66264;12066.07621;254.29;2400.16969;2483.28565;916.07;1888.37801;164.64561;378.77544;285.35;441.22995;119.49885;205.4152;158.7996;304.8756;136.6065
04.03.2009;914.41291;914.41291;905.44676;1282.27067;12445.79651;264.24;2498.81869;2532.72897;906.5;1903.95624;169.70982;391.23722;285.66;438.28565;118.66812;204.6959;158.1912;303.4328;136.1529
05.03.2009;880.47198;880.47198;881.16081;1213.71044;12150.53399;254.74;2428.49979;2502.67294;932.4;1845.1168;167.32919;389.17954;286.13;436.7231;119.8533;206.4584;159.1383;306.0037;136.9137
06.03.2009;872.51341;872.51341;863.94762;1206.56043;11984.94164;251.48;2404.46469;2480.63211;939.37;1785.7526;167.32329;385.22736;282.74;435.45359;117.22263;205.8042;159.4506;304.9198;135.4785
09.03.2009;866.32595;866.32595;849.53323;1183.26028;11878.09428;249.03;2368.88209;2472.55591;922.35;1763.64715;166.21756;383.9337;282.79;432.68411;116.48378;204.6499;159.2941;304.9802;135.8696
10.03.2009;917.91253;917.91253;901.77305;1262.7171;12440.99344;261.67;2466.42862;2578.13405;898.15;1915.16154;165.45154;396.13964;283.09;433.53084;116.48378;203.8502;158.7728;302.8225;135.3366
11.03.2009;913.69994;913.69994;906.14049;1248.80241;12547.18561;262.27;2445.58361;2594.26481;909.25;1904.23185;160.98326;400.89416;282.6;437.69041;114.33628;205.1028;158.3947;304.1804;134.344
12.03.2009;947.01223;947.01223;933.31256;1324.84929;12967.41538;264.04;2462.73727;2548.32767;927.15;1980.91752;165.6453;401.87437;283.31;439.09159;113.6217;207.4535;158.8437;305.0836;133.7705
13.03.2009;949.78374;949.78374;931.86575;1328.62104;13015.66266;265.97;2493.36275;2576.63764;929.73;1990.26432;164.58027;409.25293;283.49;442.45523;113.02023;207.4626;158.5123;304.796;133.1298
16.03.2009;939.40068;939.40068;906.65487;1296.17633;13107.84421;273.38;2566.80015;2625.60024;923.07;1939.4753;165.59548;415.18718;282.45;446.86576;112.2305;207.3587;158.204;303.8444;132.1424
17.03.2009;970.42504;970.42504;944.42904;1355.28144;13349.68479;271.59;2554.92988;2626.54446;915.2;2019.97382;167.08632;417.27766;282.51;447.89369;112.26057;207.3709;157.9171;302.895;132.2563
18.03.2009;980.58227;980.58227;946.37604;1388.25547;13330.49626;269.67;2486.54359;2626.8724;942;2060.38412;162.61489;414.50987;282.06;448.93801;111.85276;214.4542;157.996;309.5968;130.9082
19.03.2009;931.16659;931.16659;908.42499;1321.67767;13303.9472;271.44;2494.95256;2627.90022;959.85;1972.7966;165.30356;408.75194;274.3;453.87756;107.9269;215.3828;159.112;308.7928;125.9485
20.03.2009;916.68262;916.68262;899.4109;1285.10015;12999.3881;272.57;2513.24151;2633.0523;952.23;1881.75994;166.49116;407.20987;274.89;454.84721;108.29669;214.8857;159.9807;308.5497;126.4883
23.03.2009;979.00352;979.00352;951.76972;1389.2576;13793.68426;280.72;2586.84948;2706.03882;939.5;2034.05786;168.08709;425.39991;275.56;457.38849;107.84131;215.0623;159.8401;308.166;126.1408
24.03.2009;967.78659;967.78659;941.03742;1345.9296;13777.0895;281.47;2618.34375;2709.51877;925.75;2005.67618;168.48981;430.91026;278.72;459.67197;108.78807;216.6922;158.8766;307.9198;127.2924
25.03.2009;971.92526;971.92526;937.83445;1371.38866;13585.7697;282.52;2564.51727;2744.2219;934.2;2008.52805;166.09936;432.99617;276.5;461.01367;107.85678;215.5508;159.043;306.6332;126.6186
26.03.2009;996.65633;996.65633;973.69082;1434.76475;13915.08326;283.01;2571.8368;2731.8696;934.45;2049.30202;167.15193;442.96543;278.74;465.3522;108.50572;217.9256;159.2711;307.7227;126.8822
27.03.2009;994.12556;994.12556;968.12782;1407.76767;13793.96315;279.95;2573.29352;2696.4626;923.15;2051.12782;166.04887;444.60143;283.55;466.52497;110.60782;217.6438;159.8745;307.7317;129.1644
30.03.2009;969.40752;969.40752;954.09799;1379.12495;13365.99768;269.39;2493.93796;2637.88247;917.3;1955.86024;163.14774;426.47603;284.76;465.08197;112.05803;217.8263;159.99;308.5647;130.4949
31.03.2009;977.38075;977.38075;962.07574;1394.82501;13479.5665;278.88;2606.48977;2735.48943;919.35;2018.18732;166.33835;430.84632;284.45;465.45697;112.07045;216.7099;160.152;309.6463;129.8657
01.04.2009;995.25399;995.25399;975.61511;1418.19366;13800.04037;283.36;2647.20246;2772.05653;927.4;2030.14611;164.92921;439.66856;286.24;464.9773;112.28004;217.732;160.2021;309.9965;130.0644
02.04.2009;1003.02136;1003.02136;987.60012;1457.37318;14036.31492;297.41;2767.00854;2841.97415;904.05;2126.99496;166.93044;454.66612;283.06;470.20789;109.53738;216.0485;159.2041;308.2213;127.4137
03.04.2009;1015.96712;1015.96712;1007.42449;1481.28924;14133.03957;294.4;2729.79356;2789.30705;893.15;2211.22601;169.51049;459.09388;286.4;472.77344;109.1842;214.5409;159.0043;306.3509;127.8142
06.04.2009;1011.47125;1011.47125;1009.15609;1459.15833;14009.19632;292.6;2696.03571;2772.64979;868.9;2214.5407;167.37789;465.29574;288.72;474.99963;109.90747;214.4395;159.2046;305.8109;128.3159
07.04.2009;996.91937;996.91937;989.05803;1420.2954;13902.0849;290.21;2681.67555;2771.66277;881.05;2134.74755;167.21477;464.12095;291.09;475.69818;111.17513;214.4592;159.0862;306.2477;129.4782
08.04.2009;1006.6421;1006.6421;1006.65564;1451.8162;14119.36381;291.23;2669.32378;2773.03656;880.5;2159.99098;167.88449;458.91562;292.16;477.16536;111.68527;215.2061;159.1833;306.767;129.2175
09.04.2009;1057.04603;1057.04603;1049.24306;1555.23241;14710.5248;297.72;2725.87384;2816.92714;879.35;2355.23773;172.50057;481.26908;296.71;479.25448;112.60167;214.5298;159.1333;305.625;130.7138
10.04.2009;1057.04603;1057.04603;1049.24306;1555.23241;14710.5248;297.72;2725.87384;2816.92714;881.65;2354.29506;172.50057;483.94179;296.71;479.25448;112.60167;214.5298;159.241;305.6726;130.7354
