Dates;DAX Index;1COV Index;ADS Index;ALV Index;BAS Index;BAYN Index;BEI Index;BMW  Index;CON  Index;DAI  Index;DB1  Index;DBK  Index;DPW  Index;DTE  Index;EOAN  Index;FME  Index;FRE  Index;HEI  Index;HEN3  Index;IFX  Index;LHA  Index;LIN  Index;LNA  Index;MRK  Index;MUV2  Index;PSM  Index;RWE  Index;SAP  Index;SIE  Index;TKA  Index;VNA  Index;VOW3  Index;WDI  Index
22.06.2018;12579.72;73.92;190.95;175.72;83.55;98.84;93.42;80.31;209.5;57.66;114.35;9.494;29.23;13.54;9.096;87.78;69.86;73.22;108;23.11;22.73;1;179;83.28;179.8;23.6;19.31;100.9;116.3;21.48;41.2;149.38;147.2
25.06.2018;12270.33;71.88;187;171.8;81.16;96.27;93.18;78.85;202.7;56.07;113.1;9.259;28.51;13.315;9.01;85.92;68.38;71.74;106.05;21.89;21.58;1;176.6;81.84;176.35;23.42;19.12;98.6;113.12;20.77;40.7;145.74;139.45
26.06.2018;12234.34;72.66;187.4;172.04;80.46;96;95.24;78.45;203.1;55.63;114.25;9.208;28.05;13.2;9.163;86.18;68.14;72;105.95;22.05;21.04;1;175.2;81.94;177.85;23.83;19.39;98.59;112.12;20.22;40.34;144.52;145.5
27.06.2018;12348.61;74.36;189.1;173.2;81.77;95.86;95.84;78.61;202.2;55.63;114.8;9.052;28.15;13.325;9.195;86.82;69.12;73.12;108.05;22.21;20.99;1;178.55;82.96;178.6;23.45;19.31;99.95;114.2;20.96;40.49;146.54;144.5
28.06.2018;12177.23;73.7;184;172.7;80.92;94.27;95.84;77.56;197.15;55.23;112.95;9.062;27.9;13.255;9.093;85.78;68;72;106.9;21.27;20.55;1;178.2;82.72;177.85;23.2;19.375;97.28;112.32;20.6;40.22;143.14;135.4
29.06.2018;12306;76.42;186.95;177.02;81.91;94.35;97.24;77.63;195.55;55.13;114.15;9.222;27.97;13.27;9.154;86.38;68.8;72.08;109.5;21.83;20.6;1;178.85;83.62;181.05;21.73;19.525;98.95;113.22;20.82;40.76;142.22;137.95
02.07.2018;12238.17;75.24;183.55;174.38;81.27;94.92;97.2;77.73;193.9;55.58;114;9.139;27.72;13.285;9.253;85.7;67.3;71.38;107.75;21.31;20.35;1;179.5;84.3;178.95;21.5;19.785;98.3;112.58;20.62;41.09;141.1;135.75
03.07.2018;12349.14;74.74;185;180;81.58;94.64;97.46;77.7;195.45;56.07;115.75;9.245;27.72;13.54;9.479;85.92;67.66;71.74;108.4;21.34;20.34;1;178.6;85;182.35;21.55;20.55;99.06;113.94;20.84;41.11;142;137.15
04.07.2018;12317.61;73.5;182.15;179.04;80.98;94.32;97.3;77.77;194.5;56.38;116.4;9.328;27.53;13.74;9.7;82.38;68.1;71.8;108.85;20.94;20.17;1;178.1;84.34;183.75;21.47;20.92;97.81;114.24;20.94;41.28;142.7;137.8
05.07.2018;12464.29;74.84;181.85;180.08;82.08;94.25;97.02;80.66;199.8;58.5;116.35;9.522;27.66;13.785;9.814;82.66;68.5;72.64;107.85;21.46;20.22;1;181.4;84.96;184.1;21.45;21.45;99.17;114.7;21.49;40.56;148.48;144.05
06.07.2018;12496.17;75.38;181.5;179.62;82.31;93.75;96.74;80.2;198.5;58.04;117.4;9.761;27.59;13.835;9.931;84.2;69.18;72.56;108.7;21.51;20.11;1;182;85;183.4;21.63;22.06;99.45;115.08;22.01;41.25;147.74;143.8
09.07.2018;12543.89;75.2;181.85;180.98;82.43;94.05;96.78;80.21;199.8;58.1;117.5;9.792;27.82;13.845;9.78;83.3;68.8;72.62;108.55;21.83;20.56;1;180.5;85.08;185.2;21.8;21.92;101.38;115.82;21.76;40.82;146;145.55
10.07.2018;12609.85;76.84;185;181.8;82.87;94.63;97.38;80.01;200.9;58.35;118.45;9.74;28.29;13.89;9.715;83.36;68.5;72.18;108.8;22.06;20.33;1;179.3;86.18;186.05;22.27;21.74;102.18;117.4;21.55;41.25;145.98;149.1
11.07.2018;12417.13;75.74;183.05;179.08;80.99;92.4;98.74;78.87;198.15;57.18;118.85;9.574;27.72;13.81;9.689;82.38;67.44;70.94;108.5;21.58;20.08;1;177.8;84.38;185.9;22.18;21.57;100.48;115.62;20.63;41.03;142.82;147.75
12.07.2018;12492.97;76.18;185.3;179.18;81.45;92.66;100.25;79.37;200.1;57.16;118.9;9.56;27.65;13.865;9.679;84.1;68.72;70.94;108.85;21.75;20.13;1;178.85;85.08;187.2;22.49;21.6;101.88;116.44;20.9;41;142.9;152
13.07.2018;12540.73;76.66;187.75;179.9;81.9;93.39;99.5;79.62;201.8;57.25;118.45;9.607;28.06;13.76;9.601;84.54;66.6;70.96;110;21.92;20.39;1;179;85.62;187.5;22.49;21.64;102.78;116.64;20.62;41.15;144;151.95
16.07.2018;12561.02;76.9;188.75;180.08;81.59;93.17;99.14;79.29;200.3;57.08;118.95;10.306;28.2;13.725;9.608;85.1;67.8;70.28;109.5;22.15;20.6;1;178.6;85.62;187.2;22.47;21.63;102.64;116.66;20.6;41.14;142.72;153.7
17.07.2018;12661.54;79.28;185.75;184.2;83.08;93.41;99.3;80.01;202;57.48;119.45;10.166;28.4;13.71;9.685;85.92;68.78;70.88;109.75;22.36;20.49;1;178.85;85.5;187.25;22.3;21.79;103.8;117.16;22.48;41.2;144.08;153.9
18.07.2018;12765.94;81.52;189.25;184.72;84.32;92.96;99.06;80.8;202.7;58.26;120.25;10.352;28.74;13.78;9.767;85.6;69.6;71.16;110.05;23.05;21.35;1;180;85.5;187.75;22.34;21.9;104.68;118.36;22.87;41.4;147.32;155.2
19.07.2018;12686.29;80.86;189.5;183.68;83.9;92.35;99.38;80.75;199.2;58.64;119.1;10.312;29.07;13.78;9.694;85.7;69.26;71.22;110.35;23.12;21.32;1;179.6;85.88;186.05;22.23;21.87;100.98;117.98;22.54;41.34;148;153.95
20.07.2018;12561.42;80.22;189.9;181.3;82.79;92.05;100.05;79.28;195.3;57.26;117.4;10.256;28.93;13.745;9.601;84.58;69.46;70.24;109.2;22.88;21.32;1;178.2;85.84;182.95;22.31;22.16;99.99;116.8;21.85;41;144.66;155.6
23.07.2018;12548.57;79.56;189.45;182.6;82.44;92.42;99.06;79.93;192.9;57.74;115.95;10.354;28.28;13.695;9.683;83.88;68.68;69.3;108.55;22.75;20.85;1;177.8;84.9;184.45;22.22;22.2;99.64;116.9;22.68;40.83;145.9;159.45
24.07.2018;12689.39;80.86;190.45;184.58;84.21;93.31;98.62;81.53;196.3;59.17;116;10.454;28.68;13.605;9.55;85.16;69.1;71.14;108.8;23.05;21.04;1;177.5;86.2;186.1;22.86;21.95;100.9;118.26;23.19;41.12;150;159.9
25.07.2018;12579.33;80.14;188.6;181.9;83.1;92.78;98.46;79.86;193.9;57.88;115.8;10.31;28.85;13.625;9.499;83.92;68.14;70.38;106.05;22.25;20.87;1;179.7;86.16;183.7;22.31;21.97;101;117.62;22.92;41.51;145.92;160
26.07.2018;12809.23;82.02;187.85;184.8;84.62;94.55;99.14;83.39;197.8;59.51;114.85;10.516;29.7;13.865;9.659;86.1;69.22;72.3;106.7;22.68;21.49;1;178.15;87.5;185.3;22.46;22.17;103.24;120.38;23.45;41.95;151.7;163.05
27.07.2018;12860.4;82.36;189.2;186.8;82.34;96.26;99.22;82.91;197.3;59.29;112.85;10.628;29.86;14.145;9.794;86.6;69.52;72.92;107.9;22.89;21.94;1;179.3;88.38;186.7;23.11;22.48;103.14;120.78;23.37;42.25;151.12;161.9
30.07.2018;12798.2;82.32;188.85;188.08;82.06;95.16;98.84;82.97;197.45;59.35;112.9;10.936;29.89;14.18;9.609;85.38;68.98;72.14;108.25;22.69;22.17;1;178.55;88.36;188.15;23.12;22.37;100.2;120.3;22.92;41.72;151.46;160.15
31.07.2018;12805.5;82.1;189.15;189.14;82.16;95.26;99.6;82.69;197;59.15;112.7;11.188;30.19;14.15;9.644;83.54;66.02;72.62;107.25;22.66;24;1;179;87.88;189.75;23.14;22.44;99.85;120.76;22.82;41.41;152.22;159.75
01.08.2018;12737.05;81.42;187.85;188.4;82.54;95.8;99.28;81.5;189.85;58.24;113.55;11.092;30.1;14.17;9.506;84.84;66.66;71.24;108.7;21.96;23.76;1;180;89.04;188.9;22.6;21.77;99.54;119.82;22.67;41.32;146.6;160.8
02.08.2018;12546.33;80.36;184.95;185.64;80.25;94.17;99.46;81.18;186.45;57.41;112.8;10.728;29.54;14.025;9.456;85.24;68.2;69.96;107.5;22.2;23.48;1;179.2;89.58;187.05;22.22;21.47;99.09;114.2;22.42;41.47;143.4;161.85
03.08.2018;12615.76;79.82;189.6;187.4;80.03;95.28;100.6;82.34;184.45;58.16;113.4;10.764;29.53;14.235;9.559;86;69.56;69.7;109.65;22.2;23.22;1;179.5;90.78;188.1;22.43;21.25;99.77;112.14;21.87;42.33;145.34;164
06.08.2018;12598.21;80.1;188.2;188.1;80.49;95.07;100.4;83.51;186.65;58.25;113.45;10.768;29.55;14.24;9.622;85.88;70;71;110.1;22.28;23.06;1;176.1;91.5;187.95;22.62;21.26;99.86;111.7;21.67;42.1;145.48;166.15
07.08.2018;12648.19;80.6;189.65;188.58;80.4;96.02;99.66;84.05;188.15;58.89;113.4;10.936;30.67;14.27;9.68;85.28;69.26;71.96;111.35;22.32;23.1;1;174.2;91.34;187.75;22.78;21.27;99.39;112.36;21.56;42.02;146.88;164.9
08.08.2018;12633.54;80.5;190.55;188.92;80.35;96.06;98.84;84.48;188.05;59.06;113;10.776;31.09;14.29;9.4;84.36;67.38;72.48;111.1;22.58;23.35;1;173.1;90.46;183.8;22.97;21.05;100.38;112;21.46;42.34;147.82;166.5
09.08.2018;12676.11;79.78;208.5;189.64;80.56;95.73;98.54;84.81;189;59.04;113;10.742;31.31;14.28;9.445;84.44;66.24;71.52;110.9;22.55;23.16;1;173.9;90.7;183.5;22.92;21.01;100.3;112.36;21.09;42.6;147.84;168.45
10.08.2018;12424.35;77.64;205.7;185.92;78.73;93.36;97.76;83.58;186.5;57.2;111.9;10.306;30.63;13.95;9.248;83.64;64.7;70.1;109.2;21.92;22.84;1;172.65;89.96;182.05;22.84;20.81;98.65;110.54;20.46;42.34;144.38;168.55
13.08.2018;12358.74;78.58;208.4;186.66;78.84;83.73;98.16;83.29;187.45;57.23;113.7;10.096;30.8;14.02;9.273;84.08;65;69.9;108.6;22;22.94;1;172.65;89.1;183.7;22.63;20.89;100.1;110.34;20.3;42.66;143.98;169.8
14.08.2018;12358.87;79.12;209.3;184.8;78.93;83.76;99.58;82.45;185.9;56.45;113.05;10.044;30.68;14.075;9.4;84.56;65.18;70.1;109.45;21.92;23.02;1;173.65;89.76;183.05;22.3;21.65;100.36;110.7;20.21;42.54;142.9;170.35
15.08.2018;12163.01;76.48;205.8;184;77.5;80.79;98.08;81.31;182.9;55.05;111.65;9.792;30.16;13.915;9.34;84.04;64.26;69.26;107.5;21.15;22.78;1;172.8;89.64;182;22.13;21.17;99.3;109.76;19.43;42.5;138.44;161.25
16.08.2018;12237.17;77.56;208.7;185.88;77.46;77.05;98.64;81.8;184.05;55.29;111.55;9.883;30.57;14;9.432;84.92;64.98;70.34;107.55;21.49;23.19;1;174.7;90;184.85;22.42;21.21;102.06;110.08;19.68;43.22;139.44;176.2
17.08.2018;12210.55;76.72;207;184.24;77.57;78.4;98.5;81.41;182.65;54.92;111.8;9.758;30.75;13.945;9.52;85.02;65;68.5;107.95;21.22;23.15;1;173.5;90.02;184.35;22.49;21.01;101.98;110;19.33;43.16;138.74;178.8
20.08.2018;12331.3;77.84;209.5;185.38;78.86;80.78;99.32;81.75;184.9;55.29;112.3;9.767;31.17;13.98;9.53;85.5;65.52;69.36;110.4;21.3;23.33;1;175.1;91.08;184.8;22.84;21.22;102.6;110.8;19.69;43.12;139;184.6
21.08.2018;12384.49;78.88;210.5;185.54;79.09;82.12;99.04;82.93;185.3;55.87;113.4;9.919;31.24;13.99;9.482;85.64;66;70.3;111;21.63;23.56;1;174.6;91.3;184.75;23.17;21.27;102.32;110.66;19.9;42.98;140.72;180.8
22.08.2018;12385.7;78.48;210.4;185.92;79.49;83.43;99.3;82.29;160.85;55.3;116.95;9.966;31.34;14.135;9.511;87.02;66.52;70.08;112.1;21.29;23.4;1;173.5;92.06;185.7;23.39;21.44;102.54;111;19.74;43.68;138.82;180.9
23.08.2018;12365.58;77.72;212;185.54;79.32;81.95;100.7;81.08;153.95;54.41;117.45;9.841;31.4;14.17;9.515;87.1;66.52;70.04;111.9;21.51;23.41;1;173.4;91.36;184.35;23.23;21.73;103.54;111.84;19.665;43.97;137.94;186.45
24.08.2018;12394.52;78.62;213.7;185.5;79.8;81.91;100.3;81.29;155.45;54.75;117.6;9.816;31.55;14.115;9.495;86.84;66.54;70.6;111.6;21.64;23.57;1;173.8;91.2;185.35;23.16;21.63;103.98;112.26;19.85;43.79;138;188.4
27.08.2018;12538.31;79.58;215.7;187.92;80.73;82.65;100.55;83.19;160.1;56.11;119.45;10.014;31.88;14.18;9.497;87.74;67.28;71.22;111.9;22.15;23.89;1;174.8;91.72;186.9;23.23;21.71;104.7;113.18;20.2;44.03;141.46;194.25
28.08.2018;12527.42;77.16;215.7;187.36;80.55;82.29;101.1;84.39;159.9;56.3;119.1;9.861;31.96;14.055;9.345;89.12;67.38;70.66;112.2;22.1;23.81;1;175.5;91.22;187.35;23.15;21.75;104.44;113.32;20.2;44.03;143.38;192.2
29.08.2018;12561.68;75.6;214.6;187.84;80.93;82.74;101.35;84.23;160.35;56.67;119.2;9.971;31.83;14.11;9.32;91.24;67.64;70.72;111.55;22.15;23.75;1;174.8;91.86;187.35;23.07;21.87;104.54;113.74;20.14;44.67;143.16;191.4
30.08.2018;12494.24;74.18;215.2;185.66;80.82;81.55;101.75;84.6;161.1;56.65;119.7;9.805;31.64;13.97;9.267;88.48;66.32;69.82;111.35;22.12;23.38;1;175.45;91.72;187.4;22.63;21.9;104.28;113.22;20.13;44.66;142.86;191.2
31.08.2018;12364.06;73.38;214.9;183.64;79.69;80.38;100.3;83.41;158.05;55.7;119;9.702;31.41;13.91;9.18;87.26;65.78;68.58;109.95;21.92;22.49;1;173.75;90.48;185.8;22.69;21.85;103.62;111.98;19.91;44.19;140.84;191.3
03.09.2018;12346.41;73.08;216;184.38;79.6;80.45;100.5;82.79;156.6;55;119.25;9.776;31.25;13.975;9.2;86.94;65.64;68.1;110.95;21.91;22.61;1;175.6;90.68;186.55;22.65;21.91;103.64;111.4;19.755;43.41;137.94;195.75
04.09.2018;12210.21;72.66;210.8;182.1;78.27;79.83;99.9;81.88;155.15;54.2;118.85;9.839;31;13.74;9.056;87;65.58;67.56;108.4;21.46;22.48;1;174.2;90.3;185.95;22.48;21.7;102.4;110.02;19.87;43.4;136.2;193.2
05.09.2018;12040.46;70.94;207;180.84;77.25;78.48;98.52;81.25;152.7;54.28;117.5;9.871;30.61;13.445;8.964;85.96;63.86;67.38;106.85;20.86;22.47;1;174.05;88.98;184.8;22.33;21.01;99.22;108.62;19.61;43.48;136.14;182.1
06.09.2018;11955.25;69.32;206.1;180.54;76.83;74.89;97.42;80.73;151.4;54.32;116.7;9.764;30.81;13.435;8.897;85.8;63.62;67.42;106.5;20.47;22.33;1;173.1;87.68;184.75;21.93;21.57;98.76;108.54;19.365;42.86;136.24;184.5
07.09.2018;11959.63;69.68;207.2;181.52;76.94;73.49;97.96;81.07;150.15;54.48;117.4;9.622;30.58;13.585;8.86;86.38;63.6;66;105.9;20.09;22.19;1;174.1;88.8;184.05;22.05;21.69;100.56;108.2;18.86;43.13;136.08;192.45
10.09.2018;11986.34;69.44;207.7;182.34;76.35;72.44;98.54;81.1;150.35;54.5;117;9.577;30.7;13.645;9.028;86.28;63.6;65.94;107.1;20.17;22.32;1;174.15;88.2;184.4;22.87;22.12;101.98;108.42;19.165;42.99;137.5;186.25
11.09.2018;11970.27;69;206.6;182.84;76.3;70.34;98.52;80.76;147;54.05;118.75;9.624;30.56;13.7;9.139;86.4;63.58;65.6;107;19.79;22.09;1;173.9;89.1;181.75;22.57;22.36;102.84;108.68;19.135;43.23;137.38;188
12.09.2018;12032.3;69.18;210.7;185;77.16;70.3;98.62;81.32;149.6;54.53;118.7;9.531;30.98;13.66;8.82;87.7;63.76;65.48;107.75;18.705;22.47;1;173.8;89.44;182.7;22.61;21.55;104.2;109.5;19.315;43.76;138.4;185.9
13.09.2018;12055.55;68.86;209.7;184.86;77.98;70.15;98.42;82.47;149.35;55.09;117.15;9.72;31.14;13.7;8.82;89.04;63.38;65.46;107.25;19.355;22.41;1;174;87.34;181.8;22.61;21.48;103.7;109.3;18.93;43.06;140.78;180.7
14.09.2018;12124.33;69.72;210.3;185.9;77.88;71.82;98.08;82.93;150.7;55.54;117.7;9.783;31.11;13.745;8.78;89.66;63.6;65.74;106.05;19.765;22.67;1;176;86.4;183.7;22.6;21.56;104.2;109.32;18.965;42.97;144;188.9
17.09.2018;12096.41;69.2;208.2;186.3;77.87;72.9;98.04;82.54;151.1;55.41;117.6;9.859;31.37;13.765;8.857;88.74;62.8;65.54;103.55;19.565;22.86;1;174.3;86.86;184.25;22.63;21.59;102.9;109;19.245;42.65;144.48;188.25
18.09.2018;12157.67;70.02;210;186.7;78.34;73.3;97.44;82.67;150;55.77;117.75;9.914;31.78;13.895;8.896;88.1;62.54;65.92;104.05;19.84;22.91;1;174.95;87.44;184.7;22.65;21.69;103.2;109.08;19.68;42.78;148.24;188.05
19.09.2018;12219.02;70.58;209.2;188.2;79.24;74.03;96.6;83.54;151.9;56.32;116.15;10.22;31.62;13.745;8.64;87.72;62.32;67.6;104.25;19.9;23.17;1;177.75;87.3;186.55;21.73;21.36;102.14;109.22;20.18;41.97;151.1;184.6
20.09.2018;12326.48;73.24;209.4;190.2;80.32;75.82;97.3;85.32;158;57.21;115.55;10.37;31.74;13.84;8.676;87.98;62.04;69.56;104.15;20.38;23.27;1;176.75;86.7;186.95;21.76;21.46;101.64;110.08;20.32;42.21;152.5;176.2
21.09.2018;12430.88;72.42;210.9;192.78;81.63;76.52;98.6;85.77;159.1;57.61;115.35;10.536;31.6;13.9;8.992;86.92;62.4;69.32;104.35;20.1;23.25;1;181.2;87.16;189.55;21.76;21.34;104.1;110.24;20.46;41.77;154.38;178.3
24.09.2018;12350.82;71.72;208.4;192.18;80.93;76.15;97;83.5;156.8;56.13;116.95;10.446;31.49;13.8;8.927;87.2;62.1;68.14;103.45;20.06;23.05;1;178.75;86.9;188.6;21.9;21.04;103.46;111.04;20.27;41.44;152.94;182.45
25.09.2018;12374.66;72.5;210.7;194.74;79.83;75.6;96.9;79;152.9;54.74;117.45;10.382;31.54;13.845;8.861;88.46;62.08;68.16;103.05;20.31;21.85;1;180.15;87.9;190.85;22.45;21.18;107;111.58;20.54;41.52;150.48;191.4
26.09.2018;12385.89;72.68;209.5;195.86;78.72;76.46;97.28;79.03;151.7;54.83;116.95;10.242;31.08;13.97;8.964;88.84;63;68.52;101.75;20.03;22.04;1;178.9;88.1;192.05;22.37;21.6;107.8;111.5;20.07;41.79;151.3;190.9
27.09.2018;12435.59;70.38;211.5;197.5;78.36;77.65;97.64;79;151.5;55.59;117.3;10.212;31.33;14.075;8.92;89.26;63.52;67.9;101.5;19.865;21.24;1;178.5;88.88;193.5;22.57;21.77;107.8;111.5;22.06;41.88;153.86;188.15
28.09.2018;12246.73;69.86;210.9;192;76.55;76.51;97.18;77.71;149.95;54.35;115.4;9.828;30.71;13.885;8.78;88.58;63.24;67.32;101.05;19.57;21.16;1;178.05;89;190.75;22.37;21.25;106;110.34;21.74;42.08;151.6;186.7
01.10.2018;12339.03;71.12;213.8;193.44;76.63;75.84;97.76;78.14;151.5;54.88;115.3;9.713;30.6;13.89;8.711;91.42;68.62;67.8;101;19.99;20.74;1;179;90.14;190.65;22.6;20.96;106.68;110.34;20.76;41.74;152.5;192.45
02.10.2018;12287.58;71.02;213.2;192.46;76.26;74.58;97.08;78.7;152.75;56;115.8;9.605;30.46;13.855;8.755;91;69.2;67.34;100.85;20.63;20.25;1;179;90.66;190.6;22.8;21.13;106.06;107.42;20.9;40.87;152.94;190.55
03.10.2018;12287.58;71.02;213.2;192.46;76.26;74.58;97.08;78.7;152.75;56;115.8;9.605;30.46;13.855;8.755;91;69.2;67.34;100.85;20.63;20.25;1;179;90.66;190.6;22.8;21.13;106.06;107.42;20.9;40.87;152.94;190.55
04.10.2018;12244.14;68.6;209;194.58;75.34;75.19;95.08;78.26;146.95;56.44;117.55;9.753;30.14;14.065;8.68;89.04;69.56;67.88;99.4;20.15;19.955;1;178.35;88.8;193.75;22.62;20.43;106.08;106.98;20.75;40.1;152.08;190.75
05.10.2018;12111.9;66.6;207.8;193.04;74.69;74.66;94.08;77.68;144.3;55.61;115.95;9.704;29.66;14.015;8.643;89.16;68.9;65.06;100.5;19.74;19.655;1;178.6;89.44;194.15;22.61;18.69;104.22;105.4;20.6;39.48;149.3;189
08.10.2018;11947.16;66.76;206.3;189.82;74.22;74.75;93.76;76.87;143.85;54.6;113.65;9.551;29.12;13.95;8.532;88.58;67.84;63.72;99.4;19.2;19.445;1;176.55;88.04;192.25;22.24;18.13;102.04;104.78;20.67;39.64;147;166.2
09.10.2018;11977.22;65.36;204.4;190.96;73.29;74.95;93.52;76.39;143.1;54.42;114.35;9.61;29.1;13.91;8.601;88.7;68.02;64.3;98.66;19.16;19.645;1;178.4;88.94;192.55;22.26;17.67;103.8;104.52;20.86;39.99;146.54;182.1
10.10.2018;11712.5;63;195.15;188.66;71.69;75.01;91.46;75.35;139.2;53.6;111.9;9.583;28.65;14.285;8.393;87.36;67.74;62.94;96.48;18.32;19.325;1;176;89.74;189.15;22.07;17.105;98.71;102.5;20.56;39.17;143.54;156.25
11.10.2018;11539.35;61.72;192.65;182.28;70;77.32;89.62;74.3;137;52.7;108.95;9.471;28.19;14;8.343;85.02;67.78;61.8;94.62;18.075;18.875;1;173.5;86.16;183.75;21.46;17.32;97.08;100.5;19.92;38.98;140.48;159.55
12.10.2018;11523.81;61.78;192.6;181.22;69.02;76.1;89.62;74.49;140.15;52.89;109.9;9.396;28.22;13.855;8.291;84.36;66.28;61.1;94.58;18.14;19.195;1;174.05;86.26;182.55;21.13;17.52;98.07;99.76;20.1;38.39;140.16;168.05
15.10.2018;11614.16;62.26;194.95;182.06;69.17;78.07;89.88;75.21;138.4;52.92;109.9;9.517;28.38;14.145;8.35;84.42;67.42;61.26;95.9;18.12;18.58;1;182.9;88.38;183.2;21.04;17.475;98.01;100.5;19.985;38.47;144.42;169.6
16.10.2018;11776.55;62.84;200;182.88;69.23;78.28;90.8;75.75;140.6;53.23;111.5;9.619;29;14.26;8.46;85.72;68.96;62.42;96.92;18.94;18.955;1;184;89.64;185.25;21.38;17.62;100.96;101.78;20.09;39.6;147.42;174.15
17.10.2018;11715.03;61;201.7;184.34;69.02;77.38;91.78;75.24;138.95;52.76;110.35;9.781;28.95;14.395;8.491;71.58;62.82;62.64;96.72;19.015;18.945;1;184;92.3;185.8;21.07;17.56;100.34;102.26;20.33;40.68;147.1;177
18.10.2018;11589.21;59.8;198.75;184.18;68.18;78.42;92.38;75.13;137.75;52.41;111.95;9.597;28.93;14.55;8.455;69.56;60.52;57.26;97.1;18.19;19.1;1;185.55;92.64;187.2;21.05;17.625;94.38;101.36;20.15;40.52;145.58;170.45
19.10.2018;11553.83;57.56;202.8;185.2;67.65;77.59;93.52;74.64;131.5;51.39;113.55;9.497;28.89;14.655;8.6;70.1;59.84;56.62;96.34;17.595;17.95;1;184.95;93.72;189.65;20.52;17.995;95.3;100.1;19.34;41.13;143.98;174
22.10.2018;11524.34;57.22;200.9;183.98;67.49;76.54;93.8;74.44;133.3;50.81;113.95;9.395;28.6;14.565;8.565;70;59.88;56.56;96.52;17.855;18.125;1;190.25;93.08;188.3;20.3;18;94.99;100.24;18.97;41;142.34;175.3
23.10.2018;11274.28;55.44;197.45;181.42;66.68;69.27;93.34;73.5;133.3;50.48;112.25;9.312;27.97;14.42;8.5;70.56;59.3;56.52;93.96;17.245;18.175;1;190.1;89.92;184.9;20.28;17.725;92.6;99.44;18.42;40.42;139.7;161.05
24.10.2018;11191.63;52.78;201;182.28;65.8;68.27;93.5;72.69;129.45;50;112;8.869;28.04;14.55;8.497;69.52;58.36;55.38;93.46;16.435;18.28;1;191;89.72;184.45;20.44;17.655;91.68;99.98;18;40.11;133.7;161.85
25.10.2018;11307.12;54;207.3;183.14;66.66;66.23;94.5;74.5;138.5;51.35;109.4;8.82;28.48;14.435;8.527;68.92;58.9;57.36;94.6;16.45;18.815;1;191.25;88.26;186.45;19.925;17.71;93.68;101.26;18.245;40.38;137;165.2
26.10.2018;11200.62;52.7;203.4;179.26;66.45;66.15;92.98;75.02;136.1;51.37;109.3;8.52;28.38;14.2;8.488;70.32;57.96;57.46;93.52;16.14;18.86;1;190.85;88.1;183.35;19.4;17.245;92.99;100.08;17.895;40.78;136.88;159.55
29.10.2018;11335.48;55.02;205.3;181.18;66.66;67.88;92.86;76.4;143.55;52.43;109.4;8.592;28.68;14.215;8.464;70.5;58.16;57.22;94.34;17.11;18.835;146.85;190.65;90.54;186.9;19.855;17.295;92.63;101.58;18.28;40.12;142.42;160.05
30.10.2018;11287.39;55.68;202.1;181.98;66.18;66.69;90.82;76.34;143.1;52.12;109.3;8.555;28.56;14.385;8.499;69.2;57.06;58.1;94.24;17.07;17.31;145.8;191;91.8;187.75;20.01;17.01;92.61;100.14;18.12;40.38;146.74;158.95
31.10.2018;11447.51;57.12;208;184.44;68.03;67.78;91.4;76.23;145.95;52.36;111.85;8.651;27.95;14.495;8.556;69.32;56.28;60;96.58;17.71;17.76;144.85;190.8;94.62;189.95;20.42;17.22;94.66;101.72;18.575;40.42;148.76;165.4
01.11.2018;11468.54;58.64;204;184.24;67.78;69.6;91.66;76.79;145.85;52.57;111.45;8.95;28.08;14.45;8.602;69;56.5;60.12;96.18;18.33;19.06;142.6;191.5;95.08;188.65;20.43;17.4;93.46;101.66;18.825;40.44;151.54;162.3
02.11.2018;11518.99;60.16;206.5;184.92;69.51;69.94;91.76;77.74;148.75;53.14;111.75;9.191;28.05;14.39;8.64;67.54;54.9;60.84;96.48;18.565;19.75;137.45;192.3;94.68;189.2;20.74;17.69;94.39;102.68;19.165;39.95;154.36;151.75
05.11.2018;11494.96;58.66;207;184.66;69.46;70.18;91.6;77.23;144.55;52.69;110.65;9.175;27.92;14.47;8.746;68.2;54.16;59.82;96.52;17.845;19.485;139.8;193;95.2;190.05;20.69;17.825;93.78;102.7;19.095;39.88;155.44;150.95
06.11.2018;11484.34;58.04;205.9;183.98;68.82;70;91.66;76.92;143.45;52.27;111.3;9.083;28.88;14.505;8.59;69;54.02;59.44;96.94;17.81;19.305;142.7;192.5;94.48;190.35;20.96;17.84;93.42;101.8;19.08;40.48;156.14;154.5
07.11.2018;11579.1;59.3;198.6;185.2;69.33;71.54;90.28;74.26;144.2;52.3;111.7;9.185;28.87;14.68;8.756;75.62;55.78;60.3;97.06;17.835;19.735;143.8;192.5;95.46;190.05;20.64;18.41;94.62;102.74;19.235;41.46;154.96;158.1
08.11.2018;11527.32;58;201;187.02;69.06;70.72;90.68;73.86;140.2;51.3;111.05;9.156;28.62;14.66;8.696;73.12;54.36;60.7;97.32;17.665;19.445;143;192.35;95.24;191;17.75;18.42;94.33;103.52;19.06;41.63;151.3;155.7
09.11.2018;11529.16;57.5;203.9;192;68.85;71;91.78;73.36;138.05;50.76;111.15;8.958;28.57;14.695;8.741;70.82;52.82;60.1;96.96;18.19;20.24;143.5;191.85;94.86;192.75;16.97;18.565;95.17;102.34;17.33;41.96;146.06;157.4
